Country,M49 code,Region,Confidence in estimate,combined figures (kg/capita/year),Household estimate (kg/capita/year),Retail estimate (kg/capita/year),Food service estimate (kg/capita/year),Household estimate (tonnes/year),Retail estimate (tonnes/year),Food service estimate (tonnes/year),fbs_cereals_food_supply_kgcapyr,fbs_domestic_supply_qty,fbs_export_qty,fbs_fat_gcapday,fbs_feed,fbs_food_supply_kcalcapday,fbs_food_supply_kgcapyr,fbs_fruits_food_supply_kgcapyr,fbs_import_qty,fbs_losses,fbs_meat_food_supply_kgcapyr,fbs_milk_dairy_food_supply_kgcapyr,fbs_population,fbs_processing,fbs_protein_gcapday,fbs_residuals,fbs_seed,fbs_stock_variation,fbs_tourist_consumption,fbs_vegetables_food_supply_kgcapyr,cp_food_cpi,cp_general_cpi,cp_food_general_gap,qcl_area_harvested_total,qcl_production_cereals,qcl_production_fruits,qcl_production_meat,qcl_production_milk,qcl_production_roots_tubers,qcl_production_total,qcl_production_vegetables,qcl_yield_avg,ti_export_qty_idx,ti_export_uv_idx,ti_export_val_idx,ti_import_qty_idx,ti_import_uv_idx,ti_import_val_idx,ti_val_idx_gap
Djibouti,262,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,96962,15227,26918,364.03333333333336,4157.333333333333,1049.0,105290.02333333336,713.0,4463465.106666666,1060.4199999999998,62.616666666666674,5029.666666666667,14.0,28.263333333333332,129.02333333333334,1105.05,0.0,118538.21999999999,2123.3333333333335,0.0,-2.6666666666666665,,227.05333333333337,118.72304505555554,108.6093332777778,10.113711777777752,103009.33333333333,501.23999999999995,9330.55,34683.75666666666,30347.796666666665,,182640.93666666665,73281.27666666667,8524.438888888888,3820171.474470899,121.75661375661376,192928.74961902868,23210.711737089197,139.7419646081618,85783.62369584439,-107145.12592318429
Dominica,212,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,5201,1123,1985,,,,,,,,,,,,,,,,,,,,,106.82711236111112,104.57225394444443,2.2548584166666927,54729.0,393.1666666666667,133427.72666666665,3848.1766666666663,13943.526666666665,16625.643333333333,313506.0733333333,13829.663333333332,6212.369743589744,187.1792776432607,224.15264326069413,211.76472962066183,686.8121275045538,344.3723570127504,977.2119672131148,765.447237592453
Dominican Republic,214,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,777849,167960,296913,234.51,38966.666666666664,3183.6666666666665,1716903.9133333333,3440.6666666666665,50004561.9,1915.6733333333334,599.2400000000001,8749.333333333334,2079.3333333333335,104.42,219.63,11008.606666666667,11710.0,1296491.25,18.666666666666668,110.0,404.6666666666667,75.66666666666667,218.22000000000003,121.09677222222221,116.60458233333334,4.492189888888873,1931565.0,2571622.6333333333,8974494.736666666,1413417.4333333333,1869696.1600000001,350650.9733333333,34903742.73666667,1542876.53,15747.832083333333,11434.646034765807,137.16029588657233,1270.3677214996867,262.4488160201144,182.65034267336418,227.50292883223995,-1042.8647926674466
Ecuador,218,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,1258415,271729,480349,294.2833333333333,51223.333333333336,19530.666666666668,2520545.08,3668.0,65109011.23999999,1131.1599999999999,78.57000000000001,5648.333333333333,1539.0,102.91000000000001,206.57333333333335,17522.843333333334,16636.333333333332,1758048.4900000002,-893.3333333333334,73.66666666666667,-203.0,,62.75333333333333,101.64125752777778,102.01316658333333,-0.3719090555555482,4070978.0,5796305.890000001,18557682.923333332,2551871.4533333336,4833388.093333334,390469.14666666667,60791653.00666667,714214.0966666667,6142.157357357358,1010.7248718238176,157.50050157260807,726.2276659861963,743.3238790498277,179.61768885633862,341.0501505411923,-385.17751544500396
Egypt,818,Northern Africa,Very Low Confidence,135,91,16,28,9136941,1570093,2775538,479.53999999999996,256827.0,16407.0,9594109.200000001,18966.333333333332,497484999.23,1400.8933333333332,155.50666666666666,64884.666666666664,19089.333333333332,57.65666666666667,118.63,109275.09666666666,57926.333333333336,14546118.056666667,-1142.3333333333333,3412.3333333333335,2792.0,595.6666666666666,274.97,199.15348619444444,193.69900977777777,5.454476416666665,11941921.666666666,45094382.81999999,28182806.733333334,8562047.103333334,13150756.83,6576767.0,226369648.51999998,29223908.14,12563.20159654298,521.3477465986394,108.65819727891157,458.47334542983754,140.27300023976832,2983.1918810749,144.40528466875773,-314.0680607610798
El Salvador,222,Latin America and the Caribbean,Very Low Confidence,124,80,16,28,516828,100936,178430,317.27666666666664,28041.0,3366.6666666666665,633797.1933333334,2907.3333333333335,25739265.756666664,1511.3366666666668,144.38,9002.666666666666,529.0,84.11,455.95,6237.59,14161.0,780455.0533333332,-54.666666666666664,627.3333333333334,162.0,,194.94333333333336,103.12649741666667,103.73970627777777,-0.6132088611111044,1272147.6666666667,2029231.5133333334,611929.8033333333,508857.7133333334,809693.7466666667,38163.51,22564045.830000002,206141.25666666668,13159.461200828157,2761.1264294282287,112.22173500969983,854.1485193576891,213.89302783936932,131.34679176589745,173.87095786781416,-680.277561489875
Equatorial Guinea,226,Sub-Saharan Africa,Very Low Confidence,136,92,16,28,124670,21208,37491,,,,,,,,,,,,,,,,,,,,,101.50355055555555,108.12622833333334,-6.622677777777795,167328.66666666666,29010.603333333333,187818.71333333335,1777.5933333333332,,179132.72999999998,691367.1833333332,,2070.863218390805,2961.0735867446397,709.6101364522416,19856.314327485383,950.1152739233221,90.4005036488848,174.14928092986602,-19682.165046555518
Eritrea,232,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,359132,54695,96688,,,,,,,,,,,,,,,,,,,,,,,,1388668.6666666667,641919.6933333334,9769.9,133585.80000000002,327938.5933333333,58.10666666666666,1514703.3433333335,114896.23999999999,1065.3687499999999,6428.674221119382,167.92271850013785,2312.9526625704043,553.8399813165182,174.58494011276818,1173.5945457771836,-1139.3581167932207
Estonia,233,Northern Europe,Medium Confidence,100,78,5,17,102743,6243,22013,172.5233333333333,4595.666666666667,4365.333333333333,276277.51333333337,780.6666666666666,6311952.7333333315,2151.146666666667,169.92333333333335,2742.0,59.0,138.09,672.4766666666666,1329.4133333333332,721.0,213292.47333333336,-97.0,190.33333333333334,186.0,,309.6433333333334,114.55908872222223,110.93956702777778,3.619521694444444,922566.6666666666,3129866.6666666665,6720.0,187201.65666666665,1926743.2,78263.33333333333,6272479.136666667,26043.333333333332,8488.277932636469,1415.438189237573,191.07519949617415,668.6954529316716,152.07558139534885,118.55813953488371,160.8609523809524,-507.8345005507192
Eswatini,748,Sub-Saharan Africa,Very Low Confidence,144,100,16,28,114341,17957,31743,309.1333333333333,14173.333333333334,1910.0,100393.01666666668,375.0,4354574.556666668,1199.9533333333331,143.74666666666664,1303.6666666666667,677.6666666666666,54.669999999999995,136.54333333333332,1193.0633333333333,11335.333333333334,104639.91666666667,-26.0,15.333333333333334,62.666666666666664,,74.05,132.54685102777776,127.9793811111111,4.567469916666667,377820.3333333333,217329.01,399177.7666666666,67684.14,80513.48666666666,11610.960000000001,13142010.113333335,25920.77333333333,6739.357575757575,620.9457802923149,216.69784299858557,748.9145631067962,208.8658542295847,891.2514661592235,190.70993029158953,-558.2046328152067
Ethiopia,231,Sub-Saharan Africa,Very Low Confidence,136,92,16,28,10327236,1752936,3098760,420.44,111808.0,2248.3333333333335,6958272.13,3870.0,438227192.03000003,731.3100000000001,23.51,11440.666666666666,5242.666666666667,13.733333333333334,65.58,118931.21333333333,8100.333333333333,13910692.86,-3301.0,1334.0,2700.3333333333335,,29.203333333333337,204.10419808333336,193.56548213888888,10.538715944444476,36550982.666666664,66173921.803333335,2839031.4,2690708.8633333333,8259740.273333333,5904557.546666667,118061317.97333334,5931295.010000001,4734.705177993527,48178.94547081141,226.87094109527013,22266.86772312074,320.366783126294,200.01887939958593,556.2308692468883,-21710.636853873853
Faroe Islands,234,Northern Europe,Low Confidence,115,76,13,26,3710,624,1245,,,,,,,,,,,,,,,,,,,,,,,,202.0,,,1978.53,15283.333333333334,1514.3999999999999,20567.0,,4413.766666666667,319.4190606475148,190.03522246107744,1056.878073089701,196.33078807676603,159.7370899686947,203.52632628702452,-853.3517468026765
Fiji,242,Melanesia,Very Low Confidence,120,76,16,28,67385,13920,24607,278.6666666666667,5208.333333333333,745.6666666666666,115245.14333333336,1007.3333333333334,3865670.5833333335,1651.4766666666665,89.85333333333334,1066.3333333333333,210.33333333333334,93.79,118.54666666666667,915.5233333333334,2351.3333333333335,108254.83,-86.66666666666667,8.666666666666666,42.666666666666664,131.33333333333334,195.42,113.09506191666667,111.79401930555555,1.3010426111111144,139079.33333333334,38874.68666666667,69652.46333333333,100964.23666666665,41001.31666666666,91893.46333333333,4449878.41,97287.72333333333,8558.285185185185,517.2340302978637,111.8773704968741,310.4833995525055,201.03195334807347,114.07281740971354,195.1910612810547,-115.2923382714508
Finland,246,Northern Europe,Low Confidence,101,65,13,23,361937,70875,128927,276.8333333333333,21718.333333333332,3013.6666666666665,1037068.7233333335,3839.6666666666665,27031720.929999996,2035.2099999999998,214.25333333333333,7615.333333333333,465.6666666666667,143.96,551.37,5530.813333333333,4371.0,995287.0333333332,-136.33333333333334,648.3333333333334,116.33333333333333,,228.39333333333332,102.36083333333333,104.20833333333333,-1.8474999999999966,2092700.0,7049490.0,35580.0,1045117.2966666667,5987158.840000001,600696.6666666666,18896064.386666667,358216.6666666667,23350.921212121215,2619.727319858179,126.8349867406071,293.7588308204676,212.07709174065107,121.47291052168173,132.27969205160215,-161.47913876886545
France,250,Western Europe,Medium Confidence,135,85,26,24,5522358,1667568,1594579,253.06333333333336,317141.6666666667,129452.66666666667,14231770.623333335,48089.0,334701169.3600001,2003.9399999999998,215.88333333333335,90899.33333333333,12384.666666666666,168.05,531.0466666666666,65906.09666666666,115612.33333333333,11419771.469999999,-15193.0,3398.0,4383.333333333333,,242.41333333333333,107.83888888888889,105.13694444444445,2.701944444444436,25006047.0,131068471.33333333,16298127.296666667,14873939.170000002,65171354.193333335,8789936.666666666,363780670.4866667,7827884.666666667,13646.642268041236,141.2388479639861,159.57011458972786,139.55444575009793,107.01261813692753,121.09579462894379,114.0385740579289,-25.51587169216903
French Polynesia,258,Polynesia,Low Confidence,118,79,13,26,21978,3578,7142,325.53999999999996,776.0,21.333333333333332,52008.03333333332,25.666666666666668,1272075.4466666665,1869.0733333333335,166.56333333333333,469.6666666666667,16.333333333333332,196.36666666666667,277.27666666666664,279.3433333333333,138.66666666666666,45954.28666666666,37.0,0.0,8.0,18.333333333333332,197.2166666666667,104.86327047222223,99.66289244444444,5.200378027777788,77418.0,19973.203333333335,29348.766666666666,4645.320000000001,1602.2933333333333,4003.8633333333332,273928.6566666667,6043.3,9499.41225490196,51778.74076325566,816.7804345378813,8188.221973572038,184.34889716018748,117.24324510614834,138.73863027993286,-8049.483343292105
Gabon,266,Sub-Saharan Africa,Very Low Confidence,136,92,16,28,199748,33980,60068,268.25666666666666,5669.333333333333,138.33333333333334,205142.94999999998,364.0,8979632.633333333,1529.17,167.54999999999998,1580.6666666666667,567.0,129.76000000000002,65.26666666666665,2322.3233333333333,1010.0,294979.9633333334,-14.0,70.66666666666667,20.333333333333332,,117.98333333333333,107.7590568611111,113.92691819444445,-6.167861333333349,676624.3333333334,259955.46666666665,1112735.1133333333,87996.39333333333,21175.3,536982.7799999999,3741329.123333333,100535.90000000001,5056.882352941177,38243.99011164274,155.42586390217969,5465.870281765019,233.2206306306306,126.5745945945946,177.1121932216595,-5288.75808854336
Gambia,270,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,241095,36719,64909,696.9,3552.0,41.666666666666664,191802.34333333335,141.33333333333334,8864196.983333332,1238.1266666666668,10.67,2688.0,44.0,29.596666666666664,133.0533333333333,2516.193333333333,130.66666666666666,214070.94666666668,-12.0,17.666666666666668,-30.333333333333332,,83.96,144.045521,140.87383747222222,3.1716835277777875,537861.6666666666,212025.92666666667,54927.19666666666,20321.72,101464.11333333333,12235.503333333332,586779.9233333333,27250.76,1797.0466666666664,520.2362433180357,441.6199934684337,371.1344780762818,1732.3024012376075,284.1889071967637,1197.6602965555178,826.525818479236
Georgia,268,Western Asia,Very Low Confidence,145,101,16,28,403573,62511,110504,357.6133333333334,8085.333333333333,991.3333333333334,469805.7333333334,886.3333333333334,16740074.516666671,1458.3100000000002,108.95,3601.0,137.0,75.52,352.27,3793.6166666666663,740.3333333333334,490659.5866666667,154.33333333333334,131.0,28.0,,162.37666666666667,133.14866030555555,124.49291383333333,8.65574647222222,698310.6666666666,924167.3266666667,1044833.3333333334,199149.09,1189631.8166666667,212666.66666666666,5317551.123333333,292666.6666666667,5012.123504273504,2863.467956069986,118.73936584678195,2022.0585759739042,418.3719462009435,100.99416203589645,313.116727546987,-1708.9418484269172
Germany,276,Western Europe,High Confidence,102,75,6,21,6263775,498244,1718433,204.11333333333332,390215.6666666667,125288.66666666667,20241609.66666666,70989.0,441761877.7300001,2006.756666666667,189.20000000000002,195254.0,9691.333333333334,155.69000000000003,435.3066666666667,83628.32666666668,115291.0,13477853.183333332,-1081.6666666666667,3241.3333333333335,1139.0,,380.22333333333336,109.89361061111111,106.45729394444443,3.4363166666666842,15622813.333333334,93000201.85333331,4624836.666666667,18837108.526666667,84422574.42333333,11209800.0,329532888.16333336,5171010.0,21199.248484848486,130.82222222222222,110.48333333333333,115.79347826086956,133.91391941391942,106.98351648351648,162.80107526881721,47.00759700794765
Ghana,288,Sub-Saharan Africa,Very Low Confidence,128,84,16,28,2555332,475743,840996,251.9,108442.0,5070.333333333333,2109649.733333333,14524.666666666666,143599030.99333337,1793.0766666666666,225.75,13440.333333333334,20541.666666666668,37.96333333333333,21.30666666666667,31888.47333333333,5535.333333333333,3154374.27,-1156.6666666666667,215.0,2551.6666666666665,,91.56,150.23716752777776,168.21268741666665,-17.975519888888897,15041726.666666666,9581146.373333333,15675337.523333333,767037.4833333334,94908.18,33507004.703333333,105252200.80333333,1703407.5333333332,6587.477777777778,1076.1256157635469,405.1463875205254,3923.600082476843,4947.86333359838,131.51594398027234,423.52339055280237,-3500.0766919240405
Gibraltar,292,Southern Europe,Low Confidence,123,84,13,26,2840,432,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,300,Southern Europe,Medium Confidence,175,142,7,26,1483996,77332,267812,230.0,40686.666666666664,13967.333333333334,2457284.143333333,7818.333333333333,52109958.910000004,1964.6900000000003,275.68333333333334,18413.333333333332,2222.3333333333335,149.60666666666668,461.83666666666664,10665.836666666668,6796.666666666667,1622411.1533333333,-173.66666666666666,427.6666666666667,740.3333333333334,,337.02000000000004,101.75739516666665,100.73869522222223,1.0186999444444211,3846338.0,6896986.666666667,7695066.666666667,1599676.4000000001,4330082.34,434196.6666666667,34961779.01,3171466.6666666665,12827.313756028818,228.5615961738973,121.26893784849722,197.6382575757576,153.17683551984598,123.85397443140208,214.75374198146827,17.115484405710674
Greenland,304,Northern America,Low Confidence,113,74,13,26,4178,726,1450,,,,,,,,,,,,,,,,,,,,,108.52609825,104.28212241666667,4.243975833333337,,,,,,,,,,,,,,,,
Grenada,308,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,8112,1752,3097,171.5233333333333,267.3333333333333,31.333333333333332,17842.72333333333,36.0,468469.77999999997,1706.99,284.69,190.0,7.333333333333333,157.54666666666665,287.11333333333334,116.33666666666666,15.333333333333334,17161.59,0.0,0.0,4.333333333333333,6.666666666666667,266.82,101.02903666666667,103.92615177777778,-2.8971151111111055,22553.333333333332,3946.0533333333333,39037.236666666664,5571.566666666667,1220.24,1661.4333333333334,160665.19666666668,12427.9,5957.789523809523,224.46064814814812,149.47762345679013,391.3510802469136,233.88047010160312,364.20493805283974,206.07480527819817,-185.27627496871546
Guam,316,Micronesia,Low Confidence,118,79,13,26,13165,2143,4278,,,,,,,,,,,,,,,,,,,,,107.51985119444446,115.66353236111111,-8.143681166666653,,,,,,,,,,,,,,,,
Guatemala,320,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,1273466,274979,486095,272.3433333333333,89985.33333333333,17209.666666666668,1682886.7033333334,3527.0,68396532.10333334,1108.7166666666665,163.02666666666667,10408.666666666666,3945.3333333333335,87.11666666666667,153.80666666666667,17353.260000000002,60071.666666666664,1787669.57,1653.0,829.0,182.0,8.333333333333334,139.17666666666665,146.7133676388889,121.59028844444445,25.123079194444458,4887765.333333333,4251456.323333333,15529977.770000001,1869742.7366666666,1190667.3866666667,596400.0,95601707.82666667,2311670.3000000003,12181.070037453183,1726.7992782183771,129.6504942722102,2337.8562176325336,570.1850584545195,133.55902480752778,504.3300580262025,-1833.526159606331
Guinea,324,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,1311530,199744,353099,405.8433333333333,30173.666666666668,230.66666666666666,1287408.8800000001,4604.666666666667,55148927.529999994,1271.3233333333335,132.74999999999997,4654.0,3243.6666666666665,30.09,37.656666666666666,13372.013333333334,2931.0,1114751.2066666668,468.0,814.0,201.66666666666666,,109.86000000000001,182.90856794444446,158.26956258333334,24.639005361111117,12867062.0,8105159.94,3923127.6,401829.93,534595.9633333334,3332318.0,31168580.55,6615945.72,5284.821739130434,1797.565718887902,708.4408757348898,489.6749463749464,2497.3325094011357,819.2047359336751,2256.336743449201,1766.6617970742548
Guinea-Bissau,624,Sub-Saharan Africa,Very Low Confidence,147,103,16,28,197266,30043,53109,587.1033333333334,2957.3333333333335,274.0,223992.68000000002,73.33333333333333,7583312.383333333,1073.4233333333334,76.04666666666667,911.6666666666666,164.33333333333334,29.286666666666665,39.096666666666664,2013.2666666666667,453.6666666666667,157263.95999999996,12.0,19.666666666666668,-2.0,,58.830000000000005,107.75780427777778,105.46218075,2.295623527777778,1328194.0,537299.7266666667,314002.14999999997,80075.32333333335,77249.74999999999,91455.0,2077930.9733333334,84340.18666666666,3550.9345238095234,384.7131795900179,98.31829322638146,269.6928475935829,25163.90385449062,154.97020073508622,4330.446687399868,4060.753839806285
Guyana,328,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,56700,12243,21643,343.1499999999999,5278.0,1537.0,80693.78666666667,780.6666666666666,3692004.0700000003,2383.6800000000003,492.5233333333333,683.6666666666666,334.0,130.57666666666668,260.65333333333336,810.2066666666666,1493.0,122441.85333333335,-33.666666666666664,73.0,-220.66666666666666,,583.6066666666667,,108.75206444444444,,465695.3333333333,2010247.8933333333,556243.2633333334,143519.03666666665,42834.63333333333,87415.27333333332,5867216.906666666,322054.61,33590.047342995174,2226.97766552425,267.36024239159,4875.2745234523145,647.3925707967364,150.4322856103793,731.4854228514882,-4143.789100600827
Haiti,332,Latin America and the Caribbean,Very Low Confidence,127,83,16,28,936940,176157,311403,283.87333333333333,14424.0,43.0,725475.59,1528.0,34599074.650000006,834.3966666666665,167.95333333333332,4505.666666666667,1045.3333333333333,42.223333333333336,29.676666666666662,11241.200000000003,2018.0,795506.7800000001,6.0,124.33333333333333,-218.33333333333334,,43.97666666666667,221.37216869444444,201.29684808333334,20.075320611111096,2607035.0,779424.9733333333,2805127.926666667,356207.07,191698.30000000002,824962.7166666668,9919150.176666668,294875.42,5825.65800865801,874762.88000936,93.55141999141999,222851.67438243437,360.9691679478913,125.41068624047347,152.65530180228458,-222699.01908063208
Honduras,340,Latin America and the Caribbean,Very Low Confidence,124,80,16,28,780504,152431,269461,265.67,28157.333333333332,4964.0,1293156.9433333334,2390.0,38994046.11666667,923.5333333333333,87.06666666666666,5862.333333333333,805.0,72.49666666666667,121.3,10117.716666666665,14908.333333333334,917436.9766666667,-39.666666666666664,243.0,-384.6666666666667,3.3333333333333335,86.16666666666667,112.97081133333334,120.76232113888888,-7.791509805555535,2373503.0,1628342.5833333333,5135794.19,835438.0233333334,1529497.0033333332,74429.37,24536674.436666667,691160.1133333333,13460.04188034188,768.3077301740791,157.23276147499107,248.95672652349376,187.17900294086385,192.29079119866776,177.70746911481356,-71.2492574086802
Hungary,348,Eastern Europe,Low Confidence,133,94,13,26,908669,124074,247642,256.50666666666666,43138.666666666664,28066.666666666668,2138938.773333333,10440.333333333334,47895657.73,1656.4000000000003,158.24666666666667,11869.0,634.6666666666666,165.50333333333336,388.43333333333334,9742.553333333331,11571.666666666666,1317012.0733333335,48.0,880.0,-3522.3333333333335,,187.46333333333334,119.37794208333332,113.55644063888889,5.821501444444436,6199430.0,30428525.11,2201830.0,2715623.7899999996,4412536.129999999,284490.0,50816157.19333333,1071373.3333333333,11242.522206743262,193.9831912379184,106.52836945120531,180.55026433529227,132.99795415347737,150.87193683474268,141.26659729024922,-39.283667045043046
Iceland,352,Northern Europe,Low Confidence,115,76,13,26,25827,4343,8668,331.2233333333333,1331.6666666666667,2063.3333333333335,88327.05333333333,199.0,1975107.4133333333,2301.5,255.2833333333333,852.0,1.6666666666666667,191.17,422.8633333333333,366.6499999999999,201.33333333333334,81450.41000000002,-3.3333333333333335,2.0,-26.0,0.0,305.93333333333334,109.91823066666666,113.21689541666666,-3.2986647500000004,5180.333333333333,37551.333333333336,,94704.40333333334,399591.13333333336,7311.333333333333,671331.1666666666,7309.333333333333,43499.532051282054,845.5626984126984,216.32079365079366,21581.595135123214,252.1847389558233,129.37550200803213,236.12589279272777,-21345.469242330488
India,356,Southern Asia,Very Low Confidence,94,50,16,28,68760163,21371087,37778821,361.17666666666673,2815736.6666666665,101029.33333333333,123043105.55666667,149938.0,5198101390.660001,1088.4566666666663,122.87333333333333,48931.666666666664,140234.66666666666,11.906666666666666,162.54333333333332,1401950.6366666667,885595.6666666666,142300284.86,16848.666666666668,65533.0,16447.333333333332,,186.59,121.06597877777779,124.23806755555556,-3.1720887777777733,452069883.0,689097132.83,195117526.42999998,44134961.32333333,430042308.32,58930759.52666666,2939169064.47,240080405.42999998,8439.300584795323,207.89657878217199,132.41934481615496,230.73949845094452,1237.4464323905938,111.95241334455886,13425.702560636657,13194.963062185712
Indonesia,360,South-eastern Asia,Very Low Confidence,121,77,16,28,20938252,4232646,7482277,454.39333333333326,1037368.6666666666,84446.33333333333,29925580.05333333,30322.333333333332,1156069761.7533333,1166.3866666666665,145.24666666666667,71648.66666666667,90942.0,35.343333333333334,32.026666666666664,274687.43333333335,518346.6666666667,31351923.88,-185.33333333333334,2383.6666666666665,2502.3333333333335,18.0,110.74666666666667,120.30200108333332,116.34482597222222,3.9571751111110984,93602839.0,141074572.55666667,277667257.43666667,14152587.290000001,3234112.4966666666,19578906.616666667,849288519.36,21453038.676666666,11258.41615120275,4780.286293930054,174.35051064533877,2042.6585610799057,115865.70489948639,212.91207768489275,575.8920810313075,-1466.7664800485982
Iran (Islamic Republic of),364,Southern Asia,Very Low Confidence,115,71,16,28,5884842,1296792,2292410,381.22333333333336,194426.33333333334,9815.333333333334,9995723.299999999,32955.0,370294608.90000004,1250.16,258.87666666666667,39968.666666666664,10817.666666666666,67.70333333333333,51.78666666666667,87743.52666666667,36012.333333333336,10501193.120000001,667.3333333333334,2627.3333333333335,-2831.0,,237.61333333333334,329.70377691666664,266.5795268611111,63.124250055555535,23285797.333333332,41730271.60666668,32148013.926666666,8663579.316666668,21685259.473333333,3412405.053333333,187355158.93333337,18948627.330000002,12148.909686609686,36910.73866663712,91.30510046469333,6889.801268822531,204.6921724952438,119.8103634086976,256.7654419418422,-6633.035826880689
Iraq,368,Western Asia,Very Low Confidence,164,120,16,28,4734434,614814,1086840,414.34666666666664,54787.0,621.6666666666666,3530981.3666666667,8502.666666666666,142188673.23666668,1114.3266666666666,113.44,31677.0,2862.6666666666665,42.97666666666667,135.6,36132.85999999999,444.0,3778018.879999999,30.0,1339.3333333333333,401.3333333333333,,235.43999999999997,99.01904961111113,103.3466385,-4.327588888888869,7067248.333333333,15024181.263333334,3269861.6,760755.3266666667,820718.1533333333,511105.0,26732748.146666665,2739949.233333333,4923.878787878788,761155.0666666668,11825.883333333331,134849.65,7443.3960338395,135.29464603978042,2451.354823173249,-132398.29517682674
Ireland,372,Northern Europe,Low Confidence,124,55,13,56,267073,62551,274135,257.68666666666667,36611.0,16284.333333333334,1102029.7833333334,10064.333333333334,28550710.44666667,2722.4466666666667,261.06,24576.333333333332,425.3333333333333,166.79,860.1300000000001,4981.509999999999,12795.0,957951.5299999999,-1662.3333333333333,143.33333333333334,501.6666666666667,0.0,365.09,93.05775402777779,102.37275188888889,-9.314997861111095,596166.6666666666,4988653.333333333,43493.333333333336,3183923.6633333326,22770820.24,363340.0,33868901.666666664,232686.66666666666,29715.243166851065,446.31568332310684,143.72668034463365,289.25949993943414,14730.042997928567,149.00488565271064,1331.7856942693008,1042.5261943298667
Isle of Man,833,Northern Europe,Low Confidence,115,76,13,26,6445,1084,2163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,376,Western Asia,Medium Confidence,178,100,51,27,848395,437997,233752,317.5066666666667,28535.0,2844.0,2095867.05,8296.666666666666,48785058.95666667,1910.2366666666667,214.19666666666663,18690.666666666668,520.6666666666666,217.6,360.0933333333333,8800.256666666666,1753.6666666666667,1712840.7300000002,-60.666666666666664,144.0,749.0,,344.46000000000004,102.11470355555555,101.44721922222222,0.6674843333333342,708319.6666666666,706339.1866666666,2594454.86,2533803.696666667,3691457.9433333334,553413.3333333334,17121174.146666665,2119987.2333333334,14482.216993464053,124.93214776010198,197.86252008327486,163.83626778307203,158.89924986271933,107.65736528156911,167.81271261914335,3.976444836071323
Italy,380,Southern Europe,High Confidence,97,67,4,26,4059806,219552,1548291,308.8233333333333,203577.66666666666,61384.666666666664,13908072.026666665,33168.0,320101456.45000005,1936.3066666666666,246.57333333333335,104759.0,3706.6666666666665,147.53,462.79999999999995,59924.08666666667,49858.666666666664,10087268.096666668,-8665.666666666666,1842.0,1137.6666666666667,,264.29333333333335,105.30833333333332,103.42222222222223,1.8861111111110915,11384810.0,35023673.333333336,33225813.333333332,9536909.253333334,31968313.173333332,1378403.3333333333,165586116.81,18493853.333333332,12581.252938278669,143.8151269246775,144.17255513940907,153.08359452577199,107.6449253120524,112.13594229588705,109.46243634939287,-43.62115817637911
Jamaica,388,Latin America and the Caribbean,Very Low Confidence,116,72,16,28,213552,46112,81515,247.04666666666665,7226.666666666667,348.0,346347.0933333333,1010.0,11855757.123333335,1564.3933333333334,230.67,3219.0,331.6666666666667,128.19666666666666,199.54999999999998,2830.5633333333335,1278.0,369593.92,-31.666666666666668,16.0,140.33333333333334,21.666666666666668,247.84333333333333,129.93694880555555,121.54945375,8.387495055555547,238263.33333333334,270813.1066666667,835409.6166666666,614115.6966666667,408152.75333333336,265362.3333333333,4608302.866666666,427462.08666666667,9270.695195147679,1770.1159168159477,156.9977561894263,503.19922144136694,600.52868824677,521.1051571447507,191.09089326397952,-312.1083281773874
Japan,392,Eastern Asia,Medium Confidence,88,64,9,15,8159891,1095308,1870735,,,,,,,,,,,,,,,,,,,,,105.51724166666668,101.72841236111111,3.7888293055555664,5916547.0,26186636.526666667,4867999.553333334,11393458.096666666,17140018.606666666,3135933.3333333335,152266961.13333333,17398888.123333335,13603.33164983165,226.06427500871382,251.854507184075,218.03115927486792,106.65153190264213,112.52996889939284,113.1591132592639,-104.87204601560401
Jordan,400,Western Asia,Very Low Confidence,137,93,16,28,939897,157993,279293,271.42333333333335,17384.333333333332,2128.0,1396181.1166666667,4407.0,40958747.85,1089.7533333333333,64.90333333333332,12608.0,654.6666666666666,74.32333333333334,150.11666666666667,10867.826666666666,607.0,1128785.3433333333,-298.3333333333333,64.66666666666667,-216.0,,253.27333333333334,101.09088119444444,108.63724244444444,-7.546361250000004,375645.0,247156.26,851973.6666666666,893786.5766666667,896106.9500000001,170312.69999999998,7851096.073333333,2301629.9966666666,17049.89697012138,1628.2767832355569,112.27908013996809,153.76489852358705,231.305767022527,128.44909152705785,190.81881543226152,37.053916908674466
